developer-agreement,developer-agreement-type,planning-application,document-url,organisation,entry-date,start-date,end-date,slug
00579/17-da,section-106,00579/17,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_92206,local-authority-eng:BOL,2020-11-25,2018-09-04,,/developer-agreement/local-authority-eng/BOL/00579-17-da
04875/18-da,section-106,04875/18,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_96525,local-authority-eng:BOL,2020-11-25,2019-06-06,,/developer-agreement/local-authority-eng/BOL/04875-18-da
06485/19-da,section-106,06485/19,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_98142,local-authority-eng:BOL,2020-11-25,2019-12-23,,/developer-agreement/local-authority-eng/BOL/06485-19-da
07284/19-da,section-106,07284/19,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_98949,local-authority-eng:BOL,2020-11-25,2020-02-20,,/developer-agreement/local-authority-eng/BOL/07284-19-da
06808/19-da,section-106,06808/19,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_98471,local-authority-eng:BOL,2020-11-25,2020-02-13,,/developer-agreement/local-authority-eng/BOL/06808-19-da
31080/88-da,section-106,31080/88,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_10091,local-authority-eng:BOL,2020-11-09,1988-12-13,,/developer-agreement/local-authority-eng/BOL/31080-88-da
36153/90-da,section-106,36153/90,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_15162,local-authority-eng:BOL,2020-11-09,1990-12-30,,/developer-agreement/local-authority-eng/BOL/36153-90-da
36912/90-da,section-106,36912/90,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_15921,local-authority-eng:BOL,2020-11-09,1991-01-30,,/developer-agreement/local-authority-eng/BOL/36912-90-da
37390/90-da,section-106,37390/90,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_16399,local-authority-eng:BOL,2020-11-09,1991-03-21,,/developer-agreement/local-authority-eng/BOL/37390-90-da
37395/90-da,section-106,37395/90,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_16404,local-authority-eng:BOL,2020-11-09,1991-02-06,,/developer-agreement/local-authority-eng/BOL/37395-90-da
43439/93-da,section-106,43439/93,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_22442,local-authority-eng:BOL,2020-11-09,1993-12-07,,/developer-agreement/local-authority-eng/BOL/43439-93-da
45255/94-da,section-106,45255/94,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_24257,local-authority-eng:BOL,2020-11-09,1995-03-13,,/developer-agreement/local-authority-eng/BOL/45255-94-da
47641/95-da,section-106,47641/95,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_26642,local-authority-eng:BOL,2020-11-09,1996-02-08,,/developer-agreement/local-authority-eng/BOL/47641-95-da
47874/95-da,section-106,47874/95,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_26875,local-authority-eng:BOL,2020-11-09,1997-03-26,,/developer-agreement/local-authority-eng/BOL/47874-95-da
48883/96-da,section-106,48883/96,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_27884,local-authority-eng:BOL,2020-11-09,1997-04-18,,/developer-agreement/local-authority-eng/BOL/48883-96-da
49236/96-da,section-106,49236/96,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_28237,local-authority-eng:BOL,2020-11-09,1997-02-17,,/developer-agreement/local-authority-eng/BOL/49236-96-da
49577/96-da,section-106,49577/96,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_28578,local-authority-eng:BOL,2020-11-09,1998-04-08,,/developer-agreement/local-authority-eng/BOL/49577-96-da
50028/97-da,section-106,50028/97,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_29029,local-authority-eng:BOL,2020-11-09,1997-12-24,,/developer-agreement/local-authority-eng/BOL/50028-97-da
54285/99-da,section-106,54285/99,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_33285,local-authority-eng:BOL,2020-11-09,1998-12-08,,/developer-agreement/local-authority-eng/BOL/54285-99-da
55870/99-da,section-106,55870/99,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_34870,local-authority-eng:BOL,2020-11-09,2000-04-07,,/developer-agreement/local-authority-eng/BOL/55870-99-da
57008/00-da,section-106,57008/00,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_35997,local-authority-eng:BOL,2020-09-11,2002-01-18,,/developer-agreement/local-authority-eng/BOL/57008-00-da
59315/01-da,section-106,59315/01,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_38303,local-authority-eng:BOL,2020-11-09,2001-11-01,,/developer-agreement/local-authority-eng/BOL/59315-01-da
60424/01-da,section-106,60424/01,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_39412,local-authority-eng:BOL,2020-11-09,2003-07-04,,/developer-agreement/local-authority-eng/BOL/60424-01-da
63515/02-da,section-106,63515/02,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_42503,local-authority-eng:BOL,2020-11-09,2003-03-21,,/developer-agreement/local-authority-eng/BOL/63515-02-da
63959/03-da,section-106,63959/03,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_42947,local-authority-eng:BOL,2020-11-10,2003-08-29,,/developer-agreement/local-authority-eng/BOL/63959-03-da
64023/03-da,section-106,64023/03,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_43011,local-authority-eng:BOL,2020-11-10,2003-10-31,,/developer-agreement/local-authority-eng/BOL/64023-03-da
65785/03-da,section-106,65785/03,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_44772,local-authority-eng:BOL,2020-10-11,2004-11-25,,/developer-agreement/local-authority-eng/BOL/65785-03-da
67373/04-da,section-106,67373/04,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_46361,local-authority-eng:BOL,2020-11-10,2005-01-26,,/developer-agreement/local-authority-eng/BOL/67373-04-da
68232/04-da,section-106,68232/04,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_47220,local-authority-eng:BOL,2020-11-10,2004-10-08,,/developer-agreement/local-authority-eng/BOL/68232-04-da
68726/04-da,section-106,68726/04,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_47714,local-authority-eng:BOL,2020-11-10,2004-12-21,,/developer-agreement/local-authority-eng/BOL/68726-04-da
69252/04-da,section-106,69252/04,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_48240,local-authority-eng:BOL,2020-11-10,2005-06-21,,/developer-agreement/local-authority-eng/BOL/69252-04-da
70143/05-da,section-106,70143/05,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_49149,local-authority-eng:BOL,2020-11-10,2005-05-16,,/developer-agreement/local-authority-eng/BOL/70143-05-da
70243/05-da,section-106,70243/05,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_49249,local-authority-eng:BOL,2020-11-10,2005-08-19,,/developer-agreement/local-authority-eng/BOL/70243-05-da
74472/06-da,section-106,74472/06,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_53485,local-authority-eng:BOL,2020-11-10,2006-12-06,,/developer-agreement/local-authority-eng/BOL/74472-06-da
77289/07-da,section-106,77289/07,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_56305,local-authority-eng:BOL,2020-11-10,2008-02-11,,/developer-agreement/local-authority-eng/BOL/77289-07-da
53986/98-da,section-106,53986/98,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_32986,local-authority-eng:BOL,2020-11-10,1999-10-07,,/developer-agreement/local-authority-eng/BOL/53986-98-da
53850/98-da,section-106,53850/98,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_32850,local-authority-eng:BOL,2020-11-10,1999-10-06,,/developer-agreement/local-authority-eng/BOL/53850-98-da
48401/96-da,section-106,48401/96,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_27402,local-authority-eng:BOL,2020-11-10,1996-09-12,,/developer-agreement/local-authority-eng/BOL/48401-96-da
78000/07-da,section-106,78000/07,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_57017,local-authority-eng:BOL,2020-11-10,2008-07-11,,/developer-agreement/local-authority-eng/BOL/78000-07-da
78000/07-da,section-106,78000/07,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_57017,local-authority-eng:BOL,2020-11-10,2010-02-05,,/developer-agreement/local-authority-eng/BOL/78000-07-da
67335/04-da,section-106,67335/04,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_46323,local-authority-eng:BOL,2020-11-10,2005-06-17,,/developer-agreement/local-authority-eng/BOL/67335-04-da
82858-09-da,section-106,82858/09,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_76325,local-authority-eng:BOL,2020-11-10,2010-11-09,,/developer-agreement/local-authority-eng/BOL/82858-09-da
76656/07-da,section-106,76656/07,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_55671,local-authority-eng:BOL,2020-11-10,2007-09-18,,/developer-agreement/local-authority-eng/BOL/76656-07-da
84637/10-da,section-106,84637/10,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_78105,local-authority-eng:BOL,2020-11-10,2011-01-06,,/developer-agreement/local-authority-eng/BOL/84637-10-da
72898/05-da,section-106,72898/05,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_51909,local-authority-eng:BOL,2020-11-10,2006-06-08,,/developer-agreement/local-authority-eng/BOL/72898-05-da
79414/08-da,section-106,79414/08,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_72880,local-authority-eng:BOL,2020-11-10,2009-04-06,,/developer-agreement/local-authority-eng/BOL/79414-08-da
78526/07-da,section-106,78526/07,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_71992,local-authority-eng:BOL,2020-11-10,2007-12-31,,/developer-agreement/local-authority-eng/BOL/78526-07-da
76656/07-da,section-106,76656/07,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_55671,local-authority-eng:BOL,2020-11-10,2007-09-18,,/developer-agreement/local-authority-eng/BOL/76656-07-da
75033/06-da,section-106,75033/06,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_54045,local-authority-eng:BOL,2020-11-10,2007-04-20,,/developer-agreement/local-authority-eng/BOL/75033-06-da
84637/10-da,section-106,84637/10,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_78105,local-authority-eng:BOL,2020-11-10,2011-01-06,,/developer-agreement/local-authority-eng/BOL/84637-10-da
83859/10-da,section-106,83859/10,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_77327,local-authority-eng:BOL,2020-11-10,2011-04-11,,/developer-agreement/local-authority-eng/BOL/83859-10-da
95486/15-da,section-106,95486/15,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_88935,local-authority-eng:BOL,2020-11-10,2016-02-29,,/developer-agreement/local-authority-eng/BOL/95486-15-da
87062/11-da,section-106,87062/11,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_80530,local-authority-eng:BOL,2020-11-10,2012-05-14,,/developer-agreement/local-authority-eng/BOL/87062-11-da
91959/14-da,section-106,91959/14,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_85417,local-authority-eng:BOL,2020-11-10,2014-08-13,,/developer-agreement/local-authority-eng/BOL/91959-14-da
93070/14-da,section-106,93070/14,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_86525,local-authority-eng:BOL,2020-11-10,2015-03-10,,/developer-agreement/local-authority-eng/BOL/93070-14-da
92078/14-da,section-106,92078/14,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_85535,local-authority-eng:BOL,2020-11-11,2014-11-13,,/developer-agreement/local-authority-eng/BOL/92078-14-da
91081/13-da,section-106,91081/13,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_84541,local-authority-eng:BOL,2020-11-11,2014-11-26,,/developer-agreement/local-authority-eng/BOL/91081-13-da
97826/16-da,section-106,97826/16,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_91278,local-authority-eng:BOL,2020-11-11,2017-03-13,,/developer-agreement/local-authority-eng/BOL/97826-16-da
86445/11-da,section-106,86445/11,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_79913,local-authority-eng:BOL,2020-11-11,2011-12-20,,/developer-agreement/local-authority-eng/BOL/86445-11-da
93831/15-da,section-106,93831/15,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_87284,local-authority-eng:BOL,2020-11-11,2015-09-18,,/developer-agreement/local-authority-eng/BOL/93831-15-da
96178/16-da,section-106,96178/16,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_89627,local-authority-eng:BOL,2020-11-11,2016-09-15,,/developer-agreement/local-authority-eng/BOL/96178-16-da
95151/15-da,section-106,95151/15,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_88601,local-authority-eng:BOL,2020-11-11,2016-06-15,,/developer-agreement/local-authority-eng/BOL/95151-15-da
90539/13-da,section-106,90539/13,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_84003,local-authority-eng:BOL,2020-11-11,2014-04-17,,/developer-agreement/local-authority-eng/BOL/90539-13-da
97199/16-da,section-106,97199/16,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_90647,local-authority-eng:BOL,2020-11-19,2017-01-12,,/developer-agreement/local-authority-eng/BOL/97199-16-da
02435/17-da,section-106,02435/17,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_94076,local-authority-eng:BOL,2020-11-19,2018-06-11,,/developer-agreement/local-authority-eng/BOL/02435-17-da
96218/16-da,section-106,96218/16,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_89667,local-authority-eng:BOL,2020-11-19,2015-12-16,,/developer-agreement/local-authority-eng/BOL/96218-16-da
97377/16-da,section-106,97377/16,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_90825,local-authority-eng:BOL,2020-11-19,2017-07-05,,/developer-agreement/local-authority-eng/BOL/97377-16-da
04044/18-da,section-106,04044/18,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_95692,local-authority-eng:BOL,2020-11-19,2018-11-01,,/developer-agreement/local-authority-eng/BOL/04044-18-da
01595/17-da,section-106,01595/17,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_93225,local-authority-eng:BOL,2020-11-19,2017-11-29,,/developer-agreement/local-authority-eng/BOL/01595-17-da
04748/18-da,section-106,04748/18,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_96398,local-authority-eng:BOL,2020-11-19,2019-03-29,,/developer-agreement/local-authority-eng/BOL/04748-18-da
55705/99-da,section-106,55705/99,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_34705,local-authority-eng:BOL,2020-11-19,2001-01-05,,/developer-agreement/local-authority-eng/BOL/55705-99-da
62817/02-da,section-106,62817/02,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_41805,local-authority-eng:BOL,2020-11-19,2003-04-15,,/developer-agreement/local-authority-eng/BOL/62817-02-da
96670/16-da,section-106,96670/16,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_84817,local-authority-eng:BOL,2020-11-19,2015-06-08,,/developer-agreement/local-authority-eng/BOL/96670-16-da
03484/18-da,section-106,03484/18,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_95130,local-authority-eng:BOL,2020-11-19,2018-11-14,,/developer-agreement/local-authority-eng/BOL/03484-18-da
02335/17-da,section-106,02335/17,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_93976,local-authority-eng:BOL,2020-11-19,2018-03-15,,/developer-agreement/local-authority-eng/BOL/02335-17-da
72253/05-da,section-106,72253/05,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_51263,local-authority-eng:BOL,2020-11-19,2006-06-26,,/developer-agreement/local-authority-eng/BOL/72253-05-da
94656/15-da,section-106,94656/15,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_88108,local-authority-eng:BOL,2020-11-19,2016-10-25,,/developer-agreement/local-authority-eng/BOL/94656-15-da
96907/16-da,section-106,96907/16,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_90355,local-authority-eng:BOL,2020-11-19,2018-02-05,,/developer-agreement/local-authority-eng/BOL/96907-16-da
02456/17-da,section-106,02456/17,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_94097,local-authority-eng:BOL,2020-11-19,2018-06-14,,/developer-agreement/local-authority-eng/BOL/02456-17-da
04046/18-da,section-106,04046/18,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_95694&documentOrdering.orderBy=date&documentOrdering.orderDirection=descending,local-authority-eng:BOL,2020-12-04,2019-04-17,,/developer-agreement/local-authority-eng/BOL/04046-18-da
03053/18-da,section-106,03053/18,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_94699,local-authority-eng:BOL,2020-12-04,2019-04-18,,/developer-agreement/local-authority-eng/BOL/03053-18-da
04527/18-da,section-106,04527/18,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_96176,local-authority-eng:BOL,2020-12-04,2019-04-18,,/developer-agreement/local-authority-eng/BOL/04527-18-da
05352/19-da,section-106,05352/19,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_97005,local-authority-eng:BOL,2020-12-04,2019-06-06,,/developer-agreement/local-authority-eng/BOL/05352-19-da
04875/18-da,section-106,04875/18,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_96525,local-authority-eng:BOL,2020-12-04,2019-06-06,,/developer-agreement/local-authority-eng/BOL/04875-18-da
06622/19-da,section-106,06622/19,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_98282,local-authority-eng:BOL,2020-12-04,2019-09-12,,/developer-agreement/local-authority-eng/BOL/06622-19-da
03880/18-da,section-106,03880/18,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_95526,local-authority-eng:BOL,2020-12-04,2019-08-16,,/developer-agreement/local-authority-eng/BOL/03880-18-da
91352/14-da,section-106,91352/14,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_84811,local-authority-eng:BOL,2020-12-04,2019-10-10,,/developer-agreement/local-authority-eng/BOL/91352-14-da
02326/17-da,section-106,02326/17,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_93966,local-authority-eng:BOL,2020-12-08,2019-09-02,,/developer-agreement/local-authority-eng/BOL/02326-17-da
47118/95-da,section-106,47118/95,https://www.planningpa.bolton.gov.uk/online-applications-17/simpleSearchResults.do?action=firstPage,local-authority-eng:BOL,2020-12-16,1996-03-27,,/developer-agreement/local-authority-eng/BOL/47118-95-da
48793/96-da,section-106,48793/96,https://www.planningpa.bolton.gov.uk/online-applications-17/simpleSearchResults.do?action=firstPage,local-authority-eng:BOL,2020-12-16,1996-08-25,,/developer-agreement/local-authority-eng/BOL/48793-96-da
59154/01-da,section-106,59154/01,https://www.planningpa.bolton.gov.uk/online-applications-17/simpleSearchResults.do?action=firstPage,local-authority-eng:BOL,2020-12-16,2001-11-16,,/developer-agreement/local-authority-eng/BOL/59154-01-da
63993/03-da,section-106,63993/03,https://www.planningpa.bolton.gov.uk/online-applications-17/simpleSearchResults.do?action=firstPage,local-authority-eng:BOL,2020-12-16,2003-07-10,,/developer-agreement/local-authority-eng/BOL/63993-03-da
66201/03-da,section-106,66201/01,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_45188,local-authority-eng:BOL,2020-12-16,2003-12-29,,/developer-agreement/local-authority-eng/BOL/66201-03-da
69193/04-da,section-106,69193/04,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_48181,local-authority-eng:BOL,2020-12-16,2004-11-25,,/developer-agreement/local-authority-eng/BOL/69193-04-da
69393/04-da,section-106,69393/04,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_48381,local-authority-eng:BOL,2020-12-16,2004-12-10,,/developer-agreement/local-authority-eng/BOL/69393-04-da
70897/05-da,section-106,70897/05,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_49904,local-authority-eng:BOL,2020-12-16,2006-02-03,,/developer-agreement/local-authority-eng/BOL/70897-05-da
78375/07-da,section-106,78375/07,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_71841,local-authority-eng:BOL,2020-12-16,2007-12-10,,/developer-agreement/local-authority-eng/BOL/78375-07-da
75492/06-da,section-106,75492/06,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_54504,local-authority-eng:BOL,2020-12-16,2006-12-05,,/developer-agreement/local-authority-eng/BOL/75492-06-da
76893/07-da,section-106,76893/07,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_55909,local-authority-eng:BOL,2020-12-16,2007-07-12,,/developer-agreement/local-authority-eng/BOL/76893-07-da
