developer-agreement-transaction,amount,units,contribution-funding-status,developer-agreement-contribution,organisation,entry-date,start-date,end-date,slug
3_18_2465_OUT -c11-T1,72922,,,,local-authority-eng:EHE,2021-03-25,2019-12-19,,/developer-agreement-transaction/local-authority-eng/EHE/3-18-2465-OUT--c11-T1
3_18_2465_OUT -c13-T1,27000,,,,local-authority-eng:EHE,2021-03-25,2019-12-19,,/developer-agreement-transaction/local-authority-eng/EHE/3-18-2465-OUT--c13-T1
3_18_2465_OUT -c16-T1,258272.84,,,,local-authority-eng:EHE,2021-03-25,2019-12-19,,/developer-agreement-transaction/local-authority-eng/EHE/3-18-2465-OUT--c16-T1
3_18_1523_FUL-c1-T1,,80,,,local-authority-eng:EHE,2021-03-25,2020-01-16,,/developer-agreement-transaction/local-authority-eng/EHE/3-18-1523-FUL-c1-T1
3_18_1523_FUL-c2-T1,22493,,,,local-authority-eng:EHE,2021-03-25,2020-01-16,,/developer-agreement-transaction/local-authority-eng/EHE/3-18-1523-FUL-c2-T1
3_18_1523_FUL-c4-T1,141560,,,,local-authority-eng:EHE,2021-03-25,2020-01-16,,/developer-agreement-transaction/local-authority-eng/EHE/3-18-1523-FUL-c4-T1
3_18_1523_FUL-c6-T1,1200,,,,local-authority-eng:EHE,2021-03-25,2020-01-16,,/developer-agreement-transaction/local-authority-eng/EHE/3-18-1523-FUL-c6-T1
3_19_0308_FUL-c1 -T1,,19,,,local-authority-eng:EHE,2021-03-25,2020-01-23,,/developer-agreement-transaction/local-authority-eng/EHE/3-19-0308-FUL-c1--T1
3_19_0308_FUL-c2-T1,4802.98,,,,local-authority-eng:EHE,2021-03-25,2020-01-23,,/developer-agreement-transaction/local-authority-eng/EHE/3-19-0308-FUL-c2-T1
3_19_0308_FUL-c5-T1,11741.83,,,,local-authority-eng:EHE,2021-03-25,2020-01-23,,/developer-agreement-transaction/local-authority-eng/EHE/3-19-0308-FUL-c5-T1
3_19_0308_FUL-c6-T1,32519.23,,,,local-authority-eng:EHE,2021-03-25,2020-01-23,,/developer-agreement-transaction/local-authority-eng/EHE/3-19-0308-FUL-c6-T1
3_18_1760_FUL-c1-T1,,56,,,local-authority-eng:EHE,2021-03-25,2020-03-27,,/developer-agreement-transaction/local-authority-eng/EHE/3-18-1760-FUL-c1-T1
3_18_1760_FUL-c7-T1,2100,,,,local-authority-eng:EHE,2021-03-25,2020-03-27,,/developer-agreement-transaction/local-authority-eng/EHE/3-18-1760-FUL-c7-T1
3_18_1760_FUL-c8-T1,25128,,,,local-authority-eng:EHE,2021-03-25,2020-03-27,,/developer-agreement-transaction/local-authority-eng/EHE/3-18-1760-FUL-c8-T1
3_18_1760_FUL-c9-T1,122760,,,,local-authority-eng:EHE,2021-03-25,2020-03-27,,/developer-agreement-transaction/local-authority-eng/EHE/3-18-1760-FUL-c9-T1
3_18_1760_FUL-c10-T1,25192,,,,local-authority-eng:EHE,2021-03-25,2020-03-27,,/developer-agreement-transaction/local-authority-eng/EHE/3-18-1760-FUL-c10-T1
3_18_1760_FUL-c11-T1,13408,,,,local-authority-eng:EHE,2021-03-25,2020-03-27,,/developer-agreement-transaction/local-authority-eng/EHE/3-18-1760-FUL-c11-T1
3_18_1760_FUL-c12-T1,99092,,,,local-authority-eng:EHE,2021-03-25,2020-03-27,,/developer-agreement-transaction/local-authority-eng/EHE/3-18-1760-FUL-c12-T1
